Feature,protein_description,Pearson: Relative FoC change,Pearson p-value: Relative FoC change,Spearman: Relative FoC change,Spearman p-value: Relative FoC change,Pearson: Only last FoC measurment for each sample,Pearson p-value: Only last FoC measurment for each sample,Spearman: Only last FoC measurment for each sample,Spearman p-value: Only last FoC measurment for each sample,Pearson: Enrichment with 'Epinephrine 1uM',Pearson p-value: Enrichment with 'Epinephrine 1uM',Spearman: Enrichment with 'Epinephrine 1uM',Spearman p-value: Enrichment with 'Epinephrine 1uM',Pearson: Enrichment with 'DMSO',Pearson p-value: Enrichment with 'DMSO',Spearman: Enrichment with 'DMSO',Spearman p-value: Enrichment with 'DMSO',Pearson: Enrichment with 'Not treated',Pearson p-value: Enrichment with 'Not treated',Spearman: Enrichment with 'Not treated',Spearman p-value: Enrichment with 'Not treated',Pearson: Enrichment with 'Doxorubicin 5 uM',Pearson p-value: Enrichment with 'Doxorubicin 5 uM',Spearman: Enrichment with 'Doxorubicin 5 uM',Spearman p-value: Enrichment with 'Doxorubicin 5 uM'
5913.Q9NRL3;Q9NRL3-3.STRN4_HUMAN.STRN4,Striatin-4;Isoform 3 of Striatin-4,0.234502141561274,0.3062232953208581,-0.15844155844155844,0.4927360373131525,0.24806729625145,0.2782590884058314,0.007792207792207793,0.9732581834484768,-0.05677740513332852,0.8068811965480591,-0.38297084310253526,0.0866084297913775,-0.10724148970911077,0.6435880356574171,0.10689874658360504,0.6446546561875597,0.28568300685659576,0.20934715602048695,0.3947030643086955,0.07660981821022188,-0.13414387528454125,0.5621079510897232,0.04494665749754947,0.8466016043733045
5915.Q9NRN7.ADPPT_HUMAN.AASDHPPT,L-aminoadipate-semialdehyde dehydrogenase-phosphopantetheinyl transferase,-0.28701676544446453,0.20713477276785155,-0.36103896103896105,0.10784449874176322,-0.16240140292445382,0.4818458488749536,-0.18181818181818182,0.43023793249590314,-0.15916025170691814,0.4907505671869421,-0.17407765595569785,0.4504486601051213,0.3983579357864939,0.07367902722157757,0.3498504433645256,0.12002979398140934,-0.3469079129782153,0.12339249857929191,-0.28406659931307626,0.21204937681991134,0.15637872306159317,0.49845673075878827,0.20225995873897262,0.37926329417822147
5916.Q9NRP0-2.OSTC_HUMAN.OSTC,Isoform 2 of Oligosaccharyltransferase complex subunit OSTC,-0.054897751679708465,0.8131640128279355,0.07229681401250615,0.7554764557205005,0.03681174794364844,0.8741289207693288,0.18530445533302548,0.42129589360204955,0.0008450447941145828,0.9970994260494526,0.07526718551921424,0.7457430973399584,-0.42410568206356225,0.055357546484457426,-0.42422722314748446,0.05528025729039894,0.2106580125844973,0.35935781148010304,0.11757154470087425,0.6117650657067812,0.23325904033106284,0.30886846235438664,0.2672161763625024,0.24159797575825662
5917.Q9NRP2.COXM2_HUMAN.CMC2,COX assembly mitochondrial protein 2 homolog,-0.10930776532848582,0.6371721055564163,0.0012987012987012987,0.9955422850919049,-0.25163289084809587,0.2711830866305842,-0.33896103896103896,0.1328105963995839,0.12701041513284328,0.5832627650334978,0.0,1.0,-0.7116296483724126,0.00029726369571297245,-0.6675565083857294,0.0009451615991722469,0.1779122697806774,0.4403752948183217,0.09120032925314556,0.6941997109990852,0.43072064807608484,0.05126969196111605,0.5393598899705937,0.011626196595185725
5918.Q9NRP4.SDHF3_HUMAN.SDHAF3,"Succinate dehydrogenase assembly factor 3, mitochondrial",-0.8336874199135182,2.676362987011028e-06,-0.7766233766233767,3.474548938772684e-05,-0.7412158576250165,0.00012084842456837372,-0.7142857142857142,0.0002754215774899817,-0.4663113218627788,0.03310739506339696,-0.644087327036082,0.0016266134917482678,0.07669636871568239,0.7410730771335884,0.38498499643745865,0.08482660008008223,-0.29418301864624896,0.19551471487282507,-0.1039085718539937,0.6539884343512649,0.8534913273709477,8.706451911776029e-07,0.606779876216918,0.0035394144753656083
5919.Q9NRR4;Q9NRR4-2;Q9NRR4-3;Q9NRR4-4.RNC_HUMAN.DROSHA,Ribonuclease 3;Isoform 2 of Ribonuclease 3;Isoform 3 of Ribonuclease 3;Isoform 4 of Ribonuclease 3,0.16184322948812863,0.4833735913191522,0.044155844155844164,0.8492705803407119,0.10811829685324766,0.6408624736874421,0.09090909090909091,0.6951310760397713,-0.2954965500391712,0.19343344495173145,-0.3307475463158259,0.14307029097940419,-0.15253356631884754,0.5092060657009997,0.07998717401710306,0.7303534896718598,0.6502058065707701,0.0014180592848218243,0.6339170426776018,0.0020304036612084344,-0.19341478036661663,0.40088621488300213,-0.26967994498529685,0.237119738409395
5920.Q9NRR5.UBQL4_HUMAN.UBQLN4,Ubiquilin-4,0.3576650336024991,0.11141996515942355,0.41038961038961036,0.06462348505257628,0.10114904622692107,0.662646611483896,0.11298701298701298,0.6258096347836315,-0.294998659421557,0.1942205788494546,-0.24370871833797697,0.28706401901271206,-0.34739138076919074,0.1228354111672987,-0.2242631047208497,0.3284220387394372,0.9111112199105684,9.536730285600722e-09,0.8686457589520913,3.2826635401487556e-07,-0.2747129614063373,0.2281399504301429,-0.3146266024828463,0.16480515344280572
5921.Q9NRV9.HEBP1_HUMAN.HEBP1,Heme-binding protein 1,-0.23689478579270173,0.3011709906515849,0.087012987012987,0.7076308010268806,-0.20948887325000742,0.36209218605230403,-0.05454545454545454,0.814342822105269,0.2842487609889227,0.21174369771329918,0.3481553119113957,0.12195883335501292,-0.4065768892918341,0.06739655051594548,-0.4455360347120881,0.04295726668671354,-0.41996316125448413,0.05804157392341105,-0.42161463687519746,0.05695990537920151,0.5713631274557416,0.006817698577649427,0.4719399037242694,0.03077138103808424
5922.Q9NRW3.ABC3C_HUMAN.APOBEC3C,DNA dC->dU-editing enzyme APOBEC-3C,0.012504300798057075,0.957098534310948,0.023376623376623374,0.9198848317686953,-0.08384049459731892,0.717862895527776,-0.15324675324675324,0.5072039302125892,-0.20650773212609247,0.36911841692365127,-0.26111648393354675,0.252918785933029,-0.06633258804111328,0.7751268065326342,-0.011960698918445319,0.9589620520599185,0.37451533793477465,0.09439233266217824,0.27061081302982537,0.2354418753284359,-0.088703048828738,0.7021995293834816,-0.022473328748774734,0.9229715264419167
5923.Q9NRW7.VPS45_HUMAN.VPS45,Vacuolar protein sorting-associated protein 45,-0.0857030766805099,0.7118498334102548,-0.20519480519480518,0.3722373638543265,-0.1576320520645415,0.49497711407063155,-0.22337662337662337,0.3303879088761241,-0.43507445455751603,0.04870849195046881,-0.4700096710803842,0.03155736406113547,0.20678898660576897,0.3684522250001863,0.2773387061714508,0.22354469451802045,0.41305566217893513,0.06273637605159457,0.40143095745032104,0.0712806246130077,-0.14444691461201425,0.5321704177970692,-0.11236664374387369,0.6277198733957421
5924.Q9NRX1.PNO1_HUMAN.PNO1,RNA-binding protein PNO1,0.2776649769412996,0.22297797438522945,0.15064935064935067,0.514513864469408,0.38928708332597206,0.0811120864249911,0.3220779220779221,0.15449229891803312,0.2051927340208291,0.37224229588611457,0.2088931871468374,0.3634899627745002,0.3610684166719659,0.10781365548310949,0.3416274628580944,0.12959534253356542,-0.2489535771350933,0.27648957002114194,-0.17716785272947128,0.4423215065637076,-0.38454421681475004,0.08521419089553695,-0.42699324622672,0.05354353138875994
5925.Q9NRX2.RM17_HUMAN.MRPL17,Large ribosomal subunit protein bL17m,-0.8011097266353147,1.2784931187064302e-05,-0.6831168831168831,0.0006422902406314424,-0.8081103110941943,9.366702164743473e-06,-0.8636363636363636,4.5896792091601225e-07,-0.4184763197518212,0.0590287491364426,-0.6789028582272215,0.0007147134840956512,-0.07637720550537468,0.7421152263832135,0.22202047367364122,0.33340882059934684,-0.22413998233007026,0.32869465874218884,0.04933788303858694,0.8318114745889521,0.8831951956539515,1.1415942462188623e-07,0.606779876216918,0.0035394144753656083
5926.Q9NRX4.PHP14_HUMAN.PHPT1,14 kDa phosphohistidine phosphatase,-0.6107099832140819,0.0032757087736086177,-0.7038961038961039,0.00036952182272340756,-0.5434347425414653,0.010892967271829387,-0.5376623376623377,0.011943270626361557,-0.4067246966786974,0.06728740073476087,-0.4700096710803842,0.03155736406113547,0.4486674756622621,0.04134258816202731,0.4388081415704626,0.04659162081024489,-0.3535402366440731,0.11590687192757608,-0.28780431772509046,0.20583575701310383,0.427118169574748,0.05346609377271926,0.44946657497549475,0.040938200330226104
5927.Q9NRX6.KISHB_HUMAN.TMEM167B,Protein kish-B,0.02750019346792694,0.9058086879144349,0.17792207792207793,0.4403496824576797,0.025422376771191788,0.9128983463572796,0.12467532467532469,0.590260853646067,0.37397970292370186,0.09490218955543298,0.4177863742936748,0.05949115389036738,-0.6322697128779171,0.002103133740209087,-0.5718709170381667,0.006757330059303139,-0.10392803057993312,0.6539275314349517,-0.33041430762205193,0.14349799687946183,0.34621706173845385,0.12419168793420136,0.35957325998039574,0.10938735926479932
5928.Q9NRY2.SOSSC_HUMAN.INIP,SOSS complex subunit C,0.13322803513295525,0.5648047813531347,-0.2311688311688312,0.3133473331324289,0.056106949840706216,0.8091209278350427,-0.11298701298701298,0.6258096347836315,-0.47827061566098766,0.028301245276654986,-0.5570484990582331,0.008711482203832263,0.6481199826209578,0.0014864571941910758,0.7266124592955531,0.00019112675647589347,0.3601887638596064,0.10873751421092877,0.41189656900396066,0.06355160746661705,-0.523436732675628,0.014886431385949576,-0.4719399037242694,0.03077138103808424
5929.Q9NRY4.RHG35_HUMAN.ARHGAP35,Rho GTPase-activating protein 35,0.479626978906634,0.027793005386328784,0.28831168831168835,0.20500176731420708,0.5592031151402915,0.008401635529459458,0.4948051948051948,0.022583594997581554,0.07653583212713058,0.741597215609215,-0.017407765595569783,0.9402998619287342,-0.09943103458762118,0.6680580527462155,0.026164028884099133,0.9103670183386611,0.4392741123257511,0.04633250142641928,0.49263128670346656,0.023277774596641668,-0.491267966948105,0.023721713927408024,-0.4719399037242694,0.03077138103808424
5930.Q9NRY5.F1142_HUMAN.FAM114A2,Protein FAM114A2,0.7329468469568066,0.0001572220844460848,0.5844155844155844,0.005399998364912399,0.7140304720086823,0.00027745890512621943,0.6103896103896104,0.00329657207068626,0.3794930963560003,0.08975011704639567,0.4351941398892446,0.0486395050068519,0.19972992830225667,0.38537976751287606,0.17417767799985995,0.45018439437489166,-0.007311899777993812,0.9749060206651646,-0.09643313502996538,0.6775388495885974,-0.7057423575017846,0.0003510317089983297,-0.606779876216918,0.0035394144753656083
5931.Q9NRY6.PLS3_HUMAN.PLSCR3,Phospholipid scramblase 3,-0.2602707928529896,0.2545146867668794,-0.6194805194805195,0.0027458897532375575,-0.14141757398492025,0.5408951915496208,-0.2584415584415584,0.25798858739885433,-0.5521495691122666,0.009450930574677548,-0.644087327036082,0.0016266134917482678,0.5267252277714476,0.014158852820224836,0.4911361993386609,0.02376497619775574,0.2283337085281429,0.31948476682444427,0.35358816177653973,0.11585400249866375,-0.14047908818503507,0.5436113640130108,-0.022473328748774734,0.9229715264419167
5932.Q9NRZ5.PLCD_HUMAN.AGPAT4,1-acyl-sn-glycerol-3-phosphate acyltransferase delta,-0.604634154894342,0.0036907082751063917,-0.648051948051948,0.0014887342546572653,-0.3601408789780661,0.10878796994803201,-0.26493506493506497,0.2457926187154074,-0.48052972527853666,0.027458760986117502,-0.4700096710803842,0.03155736406113547,0.12394188756520955,0.5924662115646423,0.0575608635450181,0.8042658085721568,0.11747441977880246,0.6120612722466544,0.15623662962219198,0.498851977154371,0.3464237108808241,0.12395224485016582,0.3820465887291705,0.08743529767137491
5933.Q9NRZ7-3.PLCC_HUMAN.AGPAT3,Isoform 3 of 1-acyl-sn-glycerol-3-phosphate acyltransferase gamma,-0.6010033967096011,0.003958978331961285,-0.4561342363366749,0.037682701197361744,-0.493683374534838,0.02293972680788619,-0.4535860003794867,0.03890211250910585,-0.19364916731037082,0.4003046223820554,-0.20493901531919195,0.3728467508683313,-0.21639464547563173,0.3461146104778983,-0.24642015251652016,0.2815664762257829,-0.22403278120287684,0.32893213526828075,-0.24642015251652016,0.2815664762257829,0.7499999999999999,9.03988441888119e-05,0.7937253933193772,1.7524157938281374e-05
5934.Q9NS00;Q9NS00-2.C1GLT_HUMAN.C1GALT1,Glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase 1;Isoform 2 of Glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase 1,0.032131147736019466,0.890033085328834,-0.13896103896103898,0.5480180624883648,0.17121624377716735,0.4580427964798928,0.18311688311688312,0.426895096294335,-0.27165618212500375,0.233566847870212,-0.26111648393354675,0.252918785933029,0.3204071581413799,0.1567645000506032,0.3281716765748434,0.14639981110381706,0.12999833026363833,0.5743604459416832,0.19211872637752794,0.4041105618243038,-0.15814706440198634,0.4935507503427258,-0.13483997249264842,0.5600620180993932
5935.Q9NS15;Q9NS15-2.LTBP3_HUMAN.LTBP3,Latent-transforming growth factor beta-binding protein 3;Isoform 2 of Latent-transforming growth factor beta-binding protein 3,-0.6641412479685239,0.0010257953628000536,-0.6701298701298701,0.0008880182898465342,-0.5654555459211453,0.007553278562915991,-0.5194805194805194,0.015801475731140078,-0.5828258484230804,0.005558352898803872,-0.6614950926316518,0.0010922136385075189,0.032310975755987015,0.8894212593052758,0.18613837691830526,0.41917189877416716,0.11304485906116163,0.6256316326627652,0.1853908332359024,0.4210756206138142,0.5864319619392228,0.005204536119274137,0.4719399037242694,0.03077138103808424
5936.Q9NS18;Q9NS18-2.GLRX2_HUMAN.GLRX2,"Glutaredoxin-2, mitochondrial;Isoform 2 of Glutaredoxin-2, mitochondrial",-0.015186693343728228,0.9479063759937025,-0.18181818181818182,0.43023793249590314,0.1523265724795447,0.5097878721627268,0.17662337662337665,0.4437478469481736,-0.22713046390671346,0.3221112069902973,-0.15666989036012807,0.497647299387059,0.40639522821544644,0.0675308829943031,0.3573258801885539,0.11178406905668015,0.07922270775649311,0.7328394600946538,0.12932505705569,0.5763612592852925,-0.2538902404137273,0.26676241006958185,-0.26967994498529685,0.237119738409395
5937.Q9NS69.TOM22_HUMAN.TOMM22,Mitochondrial import receptor subunit TOM22 homolog,-0.7325980908190021,0.0001589436420173564,-0.8883116883116883,7.615212819509355e-08,-0.6092088759421828,0.003374424331279547,-0.6207792207792208,0.00267391275907467,-0.6578043321442237,0.0011909122364386758,-0.7311261550139309,0.00016638967475568722,0.42759134774985785,0.0531735576828273,0.48590339356184103,0.02553443288587408,-0.07668935858688988,0.7410959623126855,0.005980349459222659,0.9794747882655199,0.4572264235456456,0.037169283469326235,0.44946657497549475,0.040938200330226104
5938.Q9NS86.LANC2_HUMAN.LANCL2,LanC-like protein 2,-0.8235351005156867,4.505584623770184e-06,-0.8142857142857143,7.044009255480779e-06,-0.6636906941900387,0.0010368559119241067,-0.503896103896104,0.019857376514157126,-0.44629542353981233,0.04256128077966193,-0.5570484990582331,0.008711482203832263,0.22772891819255847,0.32080328911886824,0.3760144722486247,0.09297606267335327,-0.2754754952057462,0.2267991416283474,-0.21454503684961287,0.35035291537730484,0.636639970492108,0.001914825058251683,0.516886561221819,0.016425686226115715
5939.Q9NS93.TM7S3_HUMAN.TM7SF3,Transmembrane 7 superfamily member 3,0.5668304573254136,0.00737651278589759,0.7,0.0004112938713638754,0.47863341654751895,0.028164586854547164,0.49350649350649345,0.02299628542974777,0.6023966806484555,0.0038541740369362988,0.5918640302493726,0.004706924887254327,-0.4271902316712514,0.053421462901161586,-0.42983761738162857,0.051801538696362004,-0.009169550925606923,0.9685334084277066,-0.02466894151929347,0.9154707226727923,-0.28762044157123373,0.20613856113079165,-0.3146266024828463,0.16480515344280572
5941.Q9NSD9.SYFB_HUMAN.FARSB,Phenylalanine--tRNA ligase beta subunit,0.14162012576229618,0.5403097832517403,-0.08961038961038961,0.6992893846688304,0.11090792306430725,0.6322205813035419,0.005194805194805195,0.9821704184352005,-0.09363095389373971,0.6864433476432196,-0.05222329678670935,0.8221224677517492,0.7021238826928716,0.00038804864282404535,0.6526056347376727,0.0013426724464749614,-0.0941664141365994,0.6847386786463178,-0.07251173719307474,0.7547709749615116,-0.559243030846121,0.008395981874439755,-0.516886561221819,0.016425686226115715
5942.Q9NSE4.SYIM_HUMAN.IARS2,"Isoleucine--tRNA ligase, mitochondrial",-0.850672585527694,1.0314494537514551e-06,-0.7207792207792209,0.00022773372444622483,-0.82862367182551,3.4849159458809333e-06,-0.7311688311688312,0.0001661696357032196,-0.6877679926643211,0.0005697071581695436,-0.7833494518006402,2.6737538480021486e-05,0.033840340898888883,0.8842204029675064,0.13829558124452399,0.5499548961151421,0.04198331791752285,0.856610894547841,0.20482696897837607,0.3731138657375289,0.8017398103790778,1.2438104521585836e-05,0.606779876216918,0.0035394144753656083
5943.Q9NSI2;Q9NSI2-2.SLX9_HUMAN.SLX9,Ribosome biogenesis protein SLX9 homolog;Isoform B of Ribosome biogenesis protein SLX9 homolog,-0.26591298313770767,0.24398866068089325,-0.2558441558441559,0.2629729422417229,-0.42647583504775544,0.0538651803956146,-0.41038961038961036,0.06462348505257628,-0.6480654996787143,0.001488280458240573,-0.644087327036082,0.0016266134917482678,0.5052192578449567,0.01948358025245383,0.42161463687519746,0.05695990537920151,0.4221459044444921,0.056615233704825366,0.6174710816647395,0.002860450778278589,-0.21491478430486358,0.3495032461083753,-0.3370999312316211,0.13508811384056663
5944.Q9NSI6.BRWD1_HUMAN.BRWD1,Bromodomain and WD repeat-containing protein 1,0.5173985450894925,0.016300934343353193,0.10909090909090909,0.6378442972268861,0.3561553460816656,0.11304733526479763,0.03506493506493507,0.8800592616595698,-0.005338686138159354,0.9816766697387339,-0.27852424952911653,0.22148997055260453,0.24795916912339389,0.278475454677362,0.3281716765748434,0.14639981110381706,0.3618664920746309,0.10698042170833216,0.42909007369922575,0.05225508445690803,-0.6867086591345668,0.000585591184772589,-0.4944132324730442,0.022707522288239735
5946.Q9NSU2;Q9NSU2-1;Q9NSU2-2.TREX1_HUMAN.TREX1,Three-prime repair exonuclease 1;Isoform 1 of Three-prime repair exonuclease 1;Isoform 2 of Three-prime repair exonuclease 1,0.28919053064720757,0.20356251573569056,0.22279962201380896,0.33167122230497126,0.226114501222659,0.3243388916892859,0.05326404957764528,0.8186337272307666,0.20721610496763426,0.3674418487329828,0.0348268404430835,0.8808680665800316,-0.3776068478999385,0.09148891885626863,-0.3406167551487878,0.13080748509144538,0.18453780348576337,0.42325365769677475,0.036641538973195616,0.8747064911253938,-0.055389126537640665,0.8115204900373776,0.1910853451358709,0.4066916053204662
5947.Q9NSY0.NRBP2_HUMAN.NRBP2,Nuclear receptor-binding protein 2,-0.5327119535062208,0.012908281937317563,-0.4831168831168831,0.026518455375827765,-0.24823698821205373,0.27791974059722135,-0.15584415584415584,0.49994447453115,-0.057932800876834285,0.8030248873632176,-0.05222329678670935,0.8221224677517492,-0.04910009185280659,0.8326110276279378,-0.019436135742473642,0.9333576470949955,-0.29710524271097616,0.190904918368215,-0.19286627005993076,0.40224907283647027,0.47084472837256236,0.031215415760436984,0.3146266024828463,0.16480515344280572
5948.Q9NSY1.BMP2K_HUMAN.BMP2K,BMP-2-inducible protein kinase,-0.25066179136372324,0.27309892956343107,-0.38311688311688313,0.08647830979860044,0.013480618578982986,0.9537521732071164,-0.011688311688311687,0.9598958988557218,-0.2454496185277735,0.2835266812132791,-0.3481553119113957,0.12195883335501292,0.27775133347251657,0.2228281344783316,0.39694569535590396,0.07480133285809476,0.06506136892495665,0.7793326943520356,0.13605295019731548,0.5565048426618223,-0.06957891308709441,0.7644139009706948,-0.13483997249264842,0.5600620180993932
5949.Q9NT22.EMIL3_HUMAN.EMILIN3,EMILIN-3,-0.7140586623436499,0.00027723325828376546,-0.8214177126502873,5.001991614340146e-06,-0.6604530616632244,0.0011193502737683217,-0.6891894954919484,0.0005489711328368822,-0.7281533600873955,0.00018234848962706717,-0.698212002188447,0.00043177654914756193,0.6597908578960214,0.0011368905171840393,0.6534843242378123,0.0013159309053162086,-0.11113911938266219,0.6315064123911355,-0.15068579711836616,0.5144109456068192,0.32691998150342816,0.14803722279545217,0.3466876226407682,0.12364693305949963
5950.Q9NT62.ATG3_HUMAN.ATG3,Ubiquitin-like-conjugating enzyme ATG3,-0.4937372772178181,0.022922513203018878,-0.3692744729379982,0.0994683572687256,-0.46021428163685624,0.035792637483732875,-0.3692744729379982,0.0994683572687256,-0.1414213562373095,0.5408842575449639,-0.14142135623730953,0.540884257544963,-0.15803230486711564,0.49386841000565823,-0.17004606037954073,0.46116732899338864,-0.16361041051391334,0.4785450389962195,-0.17004606037954073,0.46116732899338864,0.5477225575051662,0.010162572120690615,0.5477225575051662,0.010162572120690603
5951.Q9NTG7.SIR3_HUMAN.SIRT3,"NAD-dependent protein deacetylase sirtuin-3, mitochondrial",-0.203788637227174,0.3755943884035738,-0.34415584415584416,0.1265981645813816,-0.26347680613551083,0.24849856816027147,-0.38051948051948054,0.08881428785517553,-0.4800081385688093,0.0276514895391417,-0.5222329678670935,0.015160199293438778,0.33867309109050664,0.13316117340688413,0.3184536087036066,0.15945066225139198,0.16729121065557692,0.4685660878013464,0.27808624985385366,0.22224763673634282,0.047534958630025506,0.8378775929477444,0.13483997249264842,0.5600620180993932
5952.Q9NTI5;Q9NTI5-2.PDS5B_HUMAN.PDS5B,Sister chromatid cohesion protein PDS5 homolog B;Isoform 2 of Sister chromatid cohesion protein PDS5 homolog B,-0.4900394679985268,0.024127499308639208,-0.6727272727272726,0.0008333435326227538,-0.46767832611050497,0.03252764959442105,-0.5766233766233767,0.006213392871018532,-0.6411963580395204,0.0017338113991494208,-0.7137183894183612,0.0002799674895037422,0.6227420642598542,0.0025681307966494244,0.6249465184887679,0.002453532157719244,0.027009851263586113,0.9074811685227963,0.14352838702134382,0.5348089277078361,0.09771911796553691,0.6734661065506998,0.13483997249264842,0.5600620180993932
5953.Q9NTJ3.SMC4_HUMAN.SMC4,Structural maintenance of chromosomes protein 4,0.46554129359704866,0.03343751804022799,0.2155844155844156,0.34796751366229983,0.33081253370221525,0.14298698559799522,0.11818181818181818,0.6099052209533063,-0.23177263432136413,0.3120495003249675,-0.3481553119113957,0.12195883335501292,0.1622873965254807,0.4821576926427126,0.2025843379311676,0.3784830805837083,0.7012821837714944,0.0003971225611450213,0.7968815654414193,1.5338493394650543e-05,-0.687699876924142,0.0005707173344799301,-0.606779876216918,0.0035394144753656083
5954.Q9NTJ4;Q9NTJ4-2;Q9NTJ4-3;Q9NTJ4-4.MA2C1_HUMAN.MAN2C1,Alpha-mannosidase 2C1;Isoform 2 of Alpha-mannosidase 2C1;Isoform 3 of Alpha-mannosidase 2C1;Isoform 4 of Alpha-mannosidase 2C1,-0.34851336907391345,0.12154952729807293,-0.6753246753246753,0.0007815563656282275,-0.13639935522903895,0.5554908371241288,-0.21818181818181817,0.3420480120478131,-0.18250113914801847,0.42847827465109933,-0.2088931871468374,0.3634899627745002,0.5398103778655492,0.011543213511669436,0.47768041305540987,0.028524679993488,-0.32305384866093256,0.1531757417960072,-0.27808624985385366,0.22224763673634282,0.00034922499303213436,0.9988013006834764,0.13483997249264842,0.5600620180993932
5955.Q9NTJ5.SAC1_HUMAN.SACM1L,Phosphatidylinositol-3-phosphatase SAC1,0.401774858827266,0.07101591968154426,0.29740259740259745,0.19043999754486557,0.5100955827197526,0.01815439733407149,0.5766233766233767,0.006213392871018532,0.20686068066732957,0.3682825172322848,0.24370871833797697,0.28706401901271206,-0.13545879486530102,0.5582459965216797,-0.08596752347632572,0.7109974307235334,0.35478543325961087,0.11453885333543247,0.3401323754932887,0.13139125461891357,-0.5221202696932233,0.015186036631475226,-0.5393598899705937,0.011626196595185725
5958.Q9NTZ6.RBM12_HUMAN.RBM12,RNA-binding protein 12,-0.39875606251462864,0.07336493222021026,-0.6792207792207793,0.0007090174365901504,-0.33202930012158105,0.1414335540949956,-0.46623376623376617,0.03314052796877136,-0.6345920904605085,0.0020012172965013994,-0.7833494518006402,2.6737538480021486e-05,0.5943687324930028,0.004491158903927836,0.6144809069351282,0.003038311781691151,0.09003096800309829,0.6979418216892054,0.24369924046332336,0.2870833516536228,0.0487255637730892,0.8338706694164811,0.15731330124142315,0.4958609297287322
5959.Q9NU22.MDN1_HUMAN.MDN1,Midasin,-0.7670245903699007,4.974816647881758e-05,-0.7909090909090909,1.9698730400916635e-05,-0.6089419725009368,0.003392233728791263,-0.574025974025974,0.006506006572823372,-0.5361728540136126,0.012227239687400008,-0.5396407334626633,0.011574406445507553,0.47378351647543937,0.030035148826387862,0.5016018108923006,0.020519121972911426,-0.27745487303489064,0.2233428086753238,-0.2571550267465743,0.26044983718804277,0.47873078253347146,0.02812800036678615,0.42699324622672,0.05354353138875994
5960.Q9NU23.LYRM2_HUMAN.LYRM2,LYR motif-containing protein 2,-0.1631218692532837,0.4798774772004661,0.1012987012987013,0.6621759840226069,-0.12627290434876787,0.5854691876487265,0.01818181818181818,0.9376501036584044,0.15859146620595535,0.49232157433967794,0.2263009527424072,0.32392937393836696,-0.2706197035868698,0.23542588765183275,-0.31172571556198114,0.16894580503044773,-0.2717874582522114,0.2333320733688869,-0.27360098775943664,0.23010447583175203,0.4109300630353366,0.0642375058946436,0.3146266024828463,0.16480515344280572
5961.Q9NUA8.ZBT40_HUMAN.ZBTB40,Zinc finger and BTB domain-containing protein 40,-0.4580743763549543,0.03677445763767122,-0.4584415584415585,0.03660450993249762,-0.7334657241185334,0.0001546905006542241,-0.7025974025974026,0.00038302230618131083,-0.8416498507035077,1.7353839199365687e-06,-0.7833494518006402,2.6737538480021486e-05,0.49348821129839254,0.023002137590438686,0.5778512664973895,0.006078895016743095,0.324809309730429,0.15082732743810118,0.26238783252339415,0.25053170111576223,0.15986660571859349,0.4888030415427718,0.08989331499509894,0.6983827756159524
5963.Q9NUD5.ZCHC3_HUMAN.ZCCHC3,Zinc finger CCHC domain-containing protein 3,-0.13365161844236081,0.5635567656865281,-0.12467532467532469,0.590260853646067,-0.21897234460565723,0.3402582132574611,-0.212987012987013,0.353946406990143,-0.08084353068408434,0.7275717885259322,-0.034815531191139566,0.8809064868357404,0.2355552720175233,0.3039931876291426,0.23472871627448938,0.305742662465213,-0.06683873371984284,0.7734538782388387,-0.09867576607717388,0.6704420623357483,-0.08335797912421244,0.7194232612396831,-0.13483997249264842,0.5600620180993932
5964.Q9NUE0.ZDH18_HUMAN.ZDHHC18,Palmitoyltransferase ZDHHC18,-0.47277786553276513,0.030435005132778054,-0.6311688311688312,0.0021529486113597875,-0.4538227257103825,0.038787552667240786,-0.4701298701298702,0.031507962850302,-0.6585702214904103,0.0011698327622188356,-0.6614950926316518,0.0010922136385075189,0.34635379924830123,0.12403321397781306,0.5045919856219119,0.019660077738718258,0.31824073216078586,0.1597452900305132,0.24893204624014323,0.2765324741838534,0.0962171081935209,0.6782238663092943,0.04494665749754947,0.8466016043733045
5965.Q9NUG6.PDRG1_HUMAN.PDRG1,p53 and DNA damage-regulated protein 1,0.7468935383706579,0.00010030472135457807,0.6519480519480519,0.0013629842048795103,0.5046601863646737,0.01964082605026501,0.4311688311688312,0.05100136282401152,0.10601042834546912,0.647422237334165,0.1044465935734187,0.6523052872857501,0.028898541705292047,0.9010412706169887,0.04335753357936428,0.8519664697923321,0.4505075060208119,0.04041605296257285,0.45002129680650516,0.04065929433111254,-0.6862681733636687,0.0005923062847646425,-0.606779876216918,0.0035394144753656083
5969.Q9NUL7.DDX28_HUMAN.DDX28,Probable ATP-dependent RNA helicase DDX28,-0.30445742674418524,0.1796335255540619,-0.5168831168831168,0.016426528084029272,-0.36266655960819744,0.10614981953783709,-0.39610389610389607,0.07547637795047234,-0.7798178365986105,3.0714738417651946e-05,-0.7659416862050705,5.174963483032402e-05,0.5164240777816189,0.016539036946229345,0.584579159639015,0.0053839186726825855,0.46716469062099647,0.03274453869452713,0.46571971413696456,0.03336079738726609,-0.1090615732413683,0.6379352509060613,-0.11236664374387369,0.6277198733957421
